index,label
4674,airplane
4675,deer
4676,truck
4677,dog
4678,cat
4679,cat
4680,automobile
4681,automobile
4682,automobile
4683,airplane
4684,airplane
4685,frog
4686,cat
4687,dog
4688,horse
4689,dog
4690,bird
4691,bird
4692,airplane
4693,dog
4694,deer
4695,deer
4696,horse
4697,automobile
4698,frog
4699,frog
4700,ship
4701,cat
4702,deer
4703,horse
4704,truck
4705,ship
4706,automobile
4707,truck
4708,frog
4709,dog
4710,cat
4711,automobile
4712,dog
4713,cat
4714,horse
4715,dog
4716,bird
4717,ship
4718,horse
4719,bird
4720,horse
4721,ship
4722,truck
4723,horse
4724,automobile
4725,deer
4726,frog
4727,frog
4728,airplane
4729,deer
4730,truck
4731,truck
4732,bird
4733,dog
4734,bird
4735,airplane
4736,horse
4737,ship
4738,airplane
4739,ship
4740,deer
4741,frog
4742,frog
4743,automobile
4744,horse
4745,frog
4746,ship
4747,truck
4748,deer
4749,airplane
4750,frog
4751,ship
4752,cat
4753,automobile
4754,frog
4755,automobile
4756,airplane
4757,airplane
4758,airplane
4759,truck
4760,horse
4761,truck
4762,horse
4763,deer
4764,deer
4765,truck
4766,cat
4767,ship
4768,airplane
4769,ship
4770,deer
4771,deer
4772,airplane
4773,ship
4774,truck
4775,horse
4776,bird
4777,airplane
4778,horse
4779,frog
4780,frog
4781,ship
4782,cat
4783,bird
4784,dog
4785,dog
4786,bird
4787,dog
4788,horse
4789,airplane
4790,dog
4791,frog
4792,ship
4793,automobile
4794,deer
4795,ship
4796,horse
4797,deer
4798,cat
4799,dog
4800,truck
4801,horse
4802,bird
4803,frog
4804,cat
4805,cat
4806,truck
4807,ship
4808,airplane
4809,airplane
4810,truck
4811,truck
4812,automobile
4813,airplane
4814,automobile
4815,frog
4816,dog
4817,bird
4818,airplane
4819,cat
4820,truck
4821,horse
4822,automobile
4823,truck
4824,airplane
4825,deer
4826,ship
4827,cat
4828,cat
4829,automobile
4830,dog
4831,dog
4832,airplane
4833,ship
4834,truck
4835,deer
4836,truck
4837,cat
4838,dog
4839,truck
4840,cat
4841,cat
4842,dog
4843,horse
4844,horse
4845,frog
4846,deer
4847,automobile
4848,cat
4849,horse
4850,cat
4851,truck
4852,airplane
4853,bird
4854,deer
4855,cat
4856,horse
4857,cat
4858,airplane
4859,airplane
4860,airplane
4861,automobile
4862,bird
4863,airplane
4864,automobile
4865,truck
4866,bird
4867,cat
4868,airplane
4869,ship
4870,cat
4871,frog
4872,truck
4873,airplane
4874,truck
4875,dog
4876,frog
4877,deer
4878,frog
4879,horse
4880,airplane
4881,cat
4882,ship
4883,dog
4884,dog
4885,cat
4886,cat
4887,dog
4888,cat
4889,ship
4890,truck
4891,frog
4892,deer
4893,truck
4894,automobile
4895,ship
4896,truck
4897,horse
4898,bird
4899,deer
4900,automobile
4901,cat
4902,frog
4903,airplane
4904,airplane
4905,airplane
4906,dog
4907,frog
4908,automobile
4909,bird
4910,automobile
4911,truck
4912,airplane
4913,truck
4914,airplane
4915,airplane
4916,deer
4917,cat
4918,bird
4919,airplane
4920,cat
4921,automobile
4922,ship
4923,truck
4924,airplane
4925,frog
4926,ship
4927,cat
4928,automobile
4929,cat
4930,automobile
4931,dog
4932,cat
4933,horse
4934,bird
4935,airplane
4936,deer
4937,truck
4938,horse
4939,horse
4940,deer
4941,bird
4942,deer
4943,ship
4944,truck
4945,truck
4946,truck
4947,deer
4948,horse
4949,horse
4950,automobile
4951,ship
4952,frog
4953,bird
4954,horse
4955,ship
4956,cat
4957,frog
4958,frog
4959,airplane
4960,dog
4961,truck
4962,horse
4963,frog
4964,airplane
4965,frog
4966,frog
4967,truck
4968,truck
4969,ship
4970,bird
4971,automobile
4972,bird
4973,dog
4974,deer
4975,dog
4976,ship
4977,airplane
4978,deer
4979,deer
4980,deer
4981,truck
4982,deer
4983,deer
4984,airplane
4985,automobile
4986,frog
4987,automobile
4988,bird
4989,frog
4990,automobile
4991,frog
4992,frog
4993,horse
4994,frog
4995,dog
4996,truck
4997,bird
4998,cat
4999,cat
5000,automobile
5001,truck
5002,deer
5003,horse
5004,automobile
5005,ship
5006,dog
5007,truck
5008,ship
5009,automobile
5010,frog
5011,automobile
5012,dog
5013,ship
5014,dog
5015,deer
5016,automobile
5017,frog
5018,cat
5019,automobile
5020,ship
5021,frog
5022,truck
5023,horse
5024,deer
5025,deer
5026,ship
5027,dog
5028,dog
5029,cat
5030,dog
5031,horse
5032,ship
5033,automobile
5034,cat
5035,horse
5036,dog
5037,dog
5038,deer
5039,frog
5040,deer
5041,automobile
5042,truck
5043,frog
5044,frog
5045,truck
5046,bird
5047,bird
5048,bird
5049,horse
5050,dog
5051,ship
5052,bird
5053,cat
5054,truck
5055,dog
5056,horse
5057,bird
5058,bird
5059,ship
5060,ship
5061,cat
5062,deer
5063,ship
5064,bird
5065,dog
5066,frog
5067,ship
5068,truck
5069,cat
5070,truck
5071,bird
5072,airplane
5073,ship
5074,truck
5075,dog
5076,automobile
5077,ship
5078,frog
5079,frog
5080,frog
5081,ship
5082,frog
5083,automobile
5084,dog
5085,dog
5086,ship
5087,ship
5088,dog
5089,frog
5090,airplane
5091,deer
5092,automobile
5093,deer
5094,horse
5095,airplane
5096,dog
5097,automobile
5098,truck
5099,truck
5100,bird
5101,cat
5102,deer
5103,truck
5104,truck
5105,cat
5106,automobile
5107,deer
5108,automobile
5109,cat
5110,airplane
5111,horse
5112,bird
5113,truck
5114,ship
5115,airplane
5116,bird
5117,horse
5118,cat
5119,dog
5120,horse
5121,bird
5122,automobile
5123,ship
5124,ship
5125,horse
5126,truck
5127,dog
5128,dog
5129,deer
5130,cat
5131,dog
5132,dog
5133,bird
5134,ship
5135,horse
5136,frog
5137,dog
5138,dog
5139,automobile
5140,cat
5141,horse
5142,bird
5143,truck
5144,cat
5145,cat
5146,dog
5147,ship
5148,cat
5149,horse
5150,truck
5151,cat
5152,frog
5153,dog
5154,frog
5155,ship
5156,cat
5157,frog
5158,frog
5159,dog
5160,ship
5161,frog
5162,horse
5163,horse
5164,truck
5165,truck
5166,horse
5167,horse
5168,frog
5169,airplane
5170,deer
5171,dog
5172,truck
5173,deer
5174,frog
5175,ship
5176,automobile
5177,automobile
5178,truck
5179,bird
5180,deer
5181,automobile
5182,ship
5183,ship
5184,ship
5185,cat
5186,dog
5187,dog
5188,automobile
5189,airplane
5190,frog
5191,truck
5192,cat
5193,frog
5194,horse
5195,cat
5196,ship
5197,horse
5198,dog
5199,automobile
5200,cat
5201,deer
5202,bird
5203,automobile
5204,bird
5205,truck
5206,frog
5207,truck
5208,dog
5209,automobile
5210,cat
5211,airplane
5212,deer
5213,ship
5214,airplane
5215,deer
5216,deer
5217,horse
5218,frog
5219,horse
5220,truck
5221,cat
5222,cat
5223,cat
5224,deer
5225,airplane
5226,frog
5227,frog
5228,truck
5229,horse
5230,bird
5231,dog
5232,deer
5233,horse
5234,truck
5235,frog
5236,automobile
5237,horse
5238,cat
5239,airplane
5240,automobile
5241,horse
5242,horse
5243,deer
5244,ship
5245,deer
5246,airplane
5247,horse
5248,truck
5249,cat
5250,automobile
5251,cat
5252,frog
5253,airplane
5254,horse
5255,ship
5256,cat
5257,horse
5258,airplane
5259,truck
5260,ship
5261,cat
5262,deer
5263,deer
5264,airplane
5265,cat
5266,automobile
5267,ship
5268,frog
5269,horse
5270,cat
5271,airplane
5272,cat
5273,airplane
5274,frog
5275,ship
5276,horse
5277,airplane
5278,automobile
5279,dog
5280,cat
5281,ship
5282,automobile
5283,horse
5284,airplane
5285,deer
5286,bird
5287,bird
5288,automobile
5289,dog
5290,cat
5291,airplane
5292,automobile
5293,dog
5294,bird
5295,deer
5296,automobile
5297,automobile
5298,frog
5299,horse
5300,frog
5301,deer
5302,dog
5303,bird
5304,airplane
5305,ship
5306,ship
5307,deer
5308,dog
5309,ship
5310,horse
5311,bird
5312,airplane
5313,bird
5314,automobile
5315,bird
5316,frog
5317,horse
5318,deer
5319,frog
5320,automobile
5321,automobile
5322,deer
5323,cat
5324,bird
5325,deer
5326,ship
5327,bird
5328,automobile
5329,ship
5330,truck
5331,ship
5332,airplane
5333,automobile
5334,truck
5335,dog
5336,bird
5337,bird
5338,airplane
5339,truck
5340,bird
5341,automobile
5342,truck
5343,frog
5344,ship
5345,horse
5346,airplane
5347,ship
5348,ship
5349,deer
5350,automobile
5351,bird
5352,cat
5353,frog
5354,frog
5355,ship
5356,horse
5357,deer
5358,dog
5359,dog
5360,cat
5361,deer
5362,airplane
5363,bird
5364,horse
5365,deer
5366,bird
5367,bird
5368,bird
5369,truck
5370,bird
5371,bird
5372,dog
5373,truck
5374,dog
5375,truck
5376,cat
5377,cat
5378,horse
5379,deer
5380,deer
5381,horse
5382,ship
5383,airplane
5384,horse
5385,cat
5386,truck
5387,airplane
5388,ship
5389,bird
5390,dog
5391,airplane
5392,ship
5393,dog
5394,cat
5395,automobile
5396,ship
5397,deer
5398,airplane
5399,ship
5400,bird
5401,ship
5402,dog
5403,deer
5404,frog
5405,ship
5406,automobile
5407,ship
5408,deer
5409,frog
5410,automobile
5411,horse
5412,airplane
5413,ship
5414,cat
5415,airplane
5416,bird
5417,airplane
5418,truck
5419,horse
5420,truck
5421,automobile
5422,horse
5423,horse
5424,ship
5425,ship
5426,frog
5427,automobile
5428,bird
5429,horse
5430,deer
5431,airplane
5432,airplane
5433,bird
5434,truck
5435,bird
5436,horse
5437,dog
5438,horse
5439,deer
5440,dog
5441,frog
5442,horse
5443,frog
5444,truck
5445,cat
5446,airplane
5447,bird
5448,cat
5449,deer
5450,cat
5451,deer
5452,cat
5453,frog
5454,cat
5455,truck
5456,automobile
5457,bird
5458,deer
5459,deer
5460,horse
5461,truck
5462,truck
5463,cat
5464,bird
5465,automobile
5466,airplane
5467,frog
5468,ship
5469,airplane
5470,frog
5471,automobile
5472,automobile
5473,bird
5474,dog
5475,deer
5476,dog
5477,airplane
5478,dog
5479,truck
5480,automobile
5481,horse
5482,bird
5483,cat
5484,truck
5485,cat
5486,horse
5487,automobile
5488,airplane
5489,cat
5490,cat
5491,frog
5492,dog
5493,cat
5494,truck
5495,bird
5496,deer
5497,ship
5498,ship
5499,ship
5500,horse
5501,frog
5502,deer
5503,frog
5504,ship
5505,dog
5506,cat
5507,horse
5508,frog
5509,airplane
5510,dog
5511,deer
5512,airplane
5513,airplane
5514,truck
5515,horse
5516,cat
5517,automobile
5518,ship
5519,truck
5520,automobile
5521,automobile
5522,horse
5523,horse
5524,cat
5525,dog
5526,airplane
5527,deer
5528,bird
5529,automobile
5530,frog
5531,airplane
5532,deer
5533,dog
5534,ship
5535,automobile
5536,airplane
5537,airplane
5538,dog
5539,frog
5540,horse
5541,ship
5542,cat
5543,dog
5544,automobile
5545,frog
5546,dog
5547,dog
5548,frog
5549,truck
5550,deer
5551,frog
5552,frog
5553,truck
5554,airplane
5555,airplane
5556,frog
5557,cat
5558,deer
5559,truck
5560,frog
5561,horse
5562,airplane
5563,dog
5564,airplane
5565,deer
5566,dog
5567,deer
5568,frog
5569,horse
5570,ship
5571,deer
5572,frog
5573,bird
5574,dog
5575,cat
5576,airplane
5577,truck
5578,bird
5579,automobile
5580,deer
5581,cat
5582,cat
5583,deer
5584,deer
5585,frog
5586,ship
5587,cat
5588,truck
5589,cat
5590,horse
5591,dog
5592,horse
5593,truck
5594,frog
5595,airplane
5596,deer
5597,automobile
5598,frog
5599,truck
5600,automobile
5601,dog
5602,ship
5603,dog
5604,frog
5605,truck
5606,automobile
5607,deer
5608,horse
5609,truck
5610,ship
5611,automobile
5612,truck
5613,dog
5614,dog
5615,automobile
5616,cat
5617,cat
5618,frog
5619,airplane
5620,horse
5621,horse
5622,cat
5623,airplane
5624,automobile
5625,bird
5626,bird
5627,ship
5628,deer
5629,dog
5630,cat
5631,automobile
5632,automobile
5633,cat
5634,ship
5635,airplane
5636,airplane
5637,deer
5638,frog
5639,deer
5640,horse
5641,airplane
5642,automobile
5643,cat
5644,dog
5645,automobile
5646,dog
5647,horse
5648,horse
5649,horse
5650,dog
5651,horse
5652,cat
5653,cat
5654,truck
5655,deer
5656,deer
5657,horse
5658,airplane
5659,bird
5660,bird
5661,airplane
5662,airplane
5663,bird
5664,truck
5665,frog
5666,dog
5667,automobile
5668,dog
5669,ship
5670,bird
5671,ship
5672,airplane
5673,bird
5674,truck
5675,dog
5676,airplane
5677,truck
5678,ship
5679,dog
5680,ship
5681,horse
5682,horse
5683,deer
5684,ship
5685,ship
5686,horse
5687,bird
5688,horse
5689,dog
5690,airplane
5691,cat
5692,ship
5693,airplane
5694,frog
5695,truck
5696,ship
5697,truck
5698,truck
5699,dog
5700,deer
5701,airplane
5702,truck
5703,automobile
5704,horse
5705,horse
5706,dog
5707,bird
5708,dog
5709,dog
5710,dog
5711,bird
5712,bird
5713,cat
5714,frog
5715,frog
5716,airplane
5717,horse
5718,bird
5719,truck
5720,horse
5721,dog
5722,frog
5723,deer
5724,truck
5725,horse
5726,truck
5727,ship
5728,automobile
5729,horse
5730,ship
5731,deer
5732,ship
5733,cat
5734,airplane
5735,truck
5736,bird
5737,cat
5738,deer
5739,truck
5740,cat
5741,deer
5742,airplane
5743,airplane
5744,automobile
5745,dog
5746,horse
5747,bird
5748,truck
5749,bird
5750,frog
5751,frog
5752,airplane
5753,airplane
5754,horse
5755,automobile
5756,truck
5757,ship
5758,frog
5759,automobile
5760,truck
5761,dog
5762,automobile
5763,deer
5764,bird
5765,deer
5766,automobile
5767,deer
5768,bird
5769,ship
5770,cat
5771,automobile
5772,bird
5773,ship
5774,horse
5775,horse
5776,bird
5777,horse
5778,ship
5779,airplane
5780,airplane
5781,cat
5782,truck
5783,automobile
5784,frog
5785,dog
5786,frog
5787,ship
5788,cat
5789,dog
5790,automobile
5791,ship
5792,ship
5793,truck
5794,cat
5795,horse
5796,dog
5797,airplane
5798,truck
5799,deer
5800,deer
5801,airplane
5802,cat
5803,bird
5804,horse
5805,horse
5806,frog
5807,dog
5808,bird
5809,ship
5810,dog
5811,deer
5812,bird
5813,automobile
5814,dog
5815,deer
5816,ship
5817,deer
5818,dog
5819,automobile
5820,truck
5821,automobile
5822,automobile
5823,dog
5824,cat
5825,frog
5826,automobile
5827,airplane
5828,bird
5829,horse
5830,bird
5831,automobile
5832,horse
5833,cat
5834,deer
5835,deer
5836,frog
5837,truck
5838,bird
5839,bird
5840,truck
5841,airplane
5842,ship
5843,automobile
5844,frog
5845,ship
5846,truck
5847,ship
5848,airplane
5849,truck
5850,deer
5851,truck
5852,horse
5853,airplane
5854,cat
5855,frog
5856,dog
5857,truck
5858,ship
5859,horse
5860,deer
5861,airplane
5862,bird
5863,airplane
5864,dog
5865,airplane
5866,cat
5867,cat
5868,bird
5869,dog
5870,truck
5871,frog
5872,horse
5873,ship
5874,bird
5875,truck
5876,frog
5877,ship
5878,truck
5879,bird
5880,bird
5881,ship
5882,deer
5883,cat
5884,deer
5885,airplane
5886,horse
5887,ship
5888,bird
5889,ship
5890,horse
5891,ship
5892,ship
5893,automobile
5894,cat
5895,bird
5896,cat
5897,cat
5898,cat
5899,ship
5900,frog
5901,frog
5902,bird
5903,dog
5904,frog
5905,cat
5906,dog
5907,dog
5908,frog
5909,truck
5910,cat
5911,horse
5912,deer
5913,horse
5914,truck
5915,automobile
5916,frog
5917,bird
5918,deer
5919,airplane
5920,cat
5921,frog
5922,ship
5923,truck
5924,airplane
5925,deer
5926,frog
5927,automobile
5928,frog
5929,automobile
5930,bird
5931,truck
5932,cat
5933,bird
5934,truck
5935,frog
5936,horse
5937,bird
5938,dog
5939,deer
5940,deer
5941,truck
5942,frog
5943,cat
5944,frog
5945,automobile
5946,truck
5947,horse
5948,frog
5949,deer
5950,airplane
5951,horse
5952,automobile
5953,frog
5954,bird
5955,frog
5956,airplane
5957,bird
5958,truck
5959,cat
5960,truck
5961,airplane
5962,dog
5963,bird
5964,ship
5965,automobile
5966,airplane
5967,dog
5968,frog
5969,truck
5970,dog
5971,deer
5972,bird
5973,bird
5974,airplane
5975,airplane
5976,frog
5977,automobile
5978,horse
5979,horse
5980,horse
5981,deer
5982,frog
5983,cat
5984,frog
5985,dog
5986,automobile
5987,horse
5988,horse
5989,dog
5990,airplane
5991,truck
5992,ship
5993,truck
5994,truck
5995,frog
5996,airplane
5997,cat
5998,truck
5999,cat
6000,truck
6001,dog
6002,ship
6003,automobile
6004,bird
6005,dog
6006,dog
6007,bird
6008,frog
6009,airplane
6010,bird
6011,frog
6012,cat
6013,cat
6014,cat
6015,automobile
6016,bird
6017,horse
6018,airplane
6019,bird
6020,truck
6021,truck
6022,automobile
6023,cat
6024,cat
6025,deer
6026,deer
6027,horse
6028,truck
6029,frog
6030,ship
6031,bird
6032,ship
6033,bird
6034,truck
6035,deer
6036,ship
6037,cat
6038,truck
6039,cat
6040,ship
6041,automobile
6042,truck
6043,frog
6044,cat
6045,bird
6046,truck
6047,automobile
6048,cat
6049,deer
6050,horse
6051,deer
6052,automobile
6053,deer
6054,truck
6055,bird
6056,bird
6057,automobile
6058,ship
6059,deer
6060,frog
6061,automobile
6062,frog
6063,automobile
6064,cat
6065,bird
6066,dog
6067,horse
6068,cat
6069,dog
6070,automobile
6071,automobile
6072,bird
6073,automobile
6074,bird
6075,airplane
6076,dog
6077,deer
6078,dog
6079,ship
6080,deer
6081,horse
6082,ship
6083,automobile
6084,bird
6085,bird
6086,deer
6087,frog
6088,truck
6089,airplane
6090,automobile
6091,frog
6092,airplane
6093,cat
6094,dog
6095,ship
6096,automobile
6097,dog
6098,ship
6099,dog
6100,automobile
6101,ship
6102,automobile
6103,truck
6104,deer
6105,frog
6106,cat
6107,frog
6108,cat
6109,cat
6110,horse
6111,cat
6112,frog
6113,dog
6114,cat
6115,dog
6116,automobile
6117,frog
6118,truck
6119,truck
6120,ship
6121,horse
6122,frog
6123,truck
6124,bird
6125,truck
6126,ship
6127,dog
6128,dog
6129,truck
6130,truck
6131,deer
6132,deer
6133,bird
6134,bird
6135,airplane
6136,dog
6137,automobile
6138,horse
6139,dog
6140,truck
6141,deer
6142,frog
6143,frog
6144,airplane
6145,frog
6146,deer
6147,ship
6148,dog
6149,automobile
6150,truck
6151,deer
6152,frog
6153,cat
6154,ship
6155,dog
6156,dog
6157,deer
6158,automobile
6159,horse
6160,cat
6161,cat
6162,automobile
6163,deer
6164,automobile
6165,truck
6166,ship
6167,truck
6168,bird
6169,airplane
6170,cat
6171,deer
6172,deer
6173,bird
6174,bird
6175,dog
6176,dog
6177,frog
6178,horse
6179,bird
6180,dog
6181,deer
6182,dog
6183,airplane
6184,deer
6185,dog
6186,cat
6187,cat
6188,truck
6189,truck
6190,dog
6191,truck
6192,automobile
6193,deer
6194,ship
6195,horse
6196,dog
6197,cat
6198,cat
6199,horse
6200,bird
6201,automobile
6202,automobile
6203,frog
6204,ship
6205,dog
6206,bird
6207,deer
6208,deer
6209,horse
6210,truck
6211,airplane
6212,cat
6213,dog
6214,frog
6215,truck
6216,airplane
6217,cat
6218,dog
6219,dog
6220,deer
6221,automobile
6222,airplane
6223,airplane
6224,airplane
6225,horse
6226,cat
6227,bird
6228,deer
6229,horse
6230,cat
6231,bird
6232,dog
6233,truck
6234,automobile
6235,cat
6236,cat
6237,dog
6238,ship
6239,horse
6240,bird
6241,frog
6242,automobile
6243,ship
6244,bird
6245,truck
6246,bird
6247,airplane
6248,frog
6249,cat
6250,cat
6251,ship
6252,horse
6253,dog
6254,truck
6255,bird
6256,horse
6257,cat
6258,airplane
6259,automobile
6260,truck
6261,deer
6262,truck
6263,deer
6264,cat
6265,ship
6266,bird
6267,automobile
6268,cat
6269,truck
6270,deer
6271,cat
6272,cat
6273,dog
6274,airplane
6275,horse
6276,deer
6277,horse
6278,dog
6279,horse
6280,deer
6281,ship
6282,truck
6283,automobile
6284,automobile
6285,horse
6286,airplane
6287,horse
6288,cat
6289,cat
6290,ship
6291,horse
6292,ship
6293,ship
6294,bird
6295,frog
6296,truck
6297,frog
6298,frog
6299,horse
6300,ship
6301,horse
6302,bird
6303,airplane
6304,deer
6305,deer
6306,dog
6307,horse
6308,horse
6309,ship
6310,automobile
6311,horse
6312,deer
6313,airplane
6314,cat
6315,automobile
6316,dog
6317,truck
6318,airplane
6319,airplane
6320,cat
6321,automobile
6322,cat
6323,frog
6324,deer
6325,deer
6326,cat
6327,bird
6328,cat
6329,automobile
6330,frog
6331,frog
6332,airplane
6333,truck
6334,cat
6335,horse
6336,ship
6337,cat
6338,frog
6339,cat
6340,truck
6341,airplane
6342,cat
6343,bird
6344,airplane
6345,ship
6346,horse
6347,ship
6348,bird
6349,dog
6350,ship
6351,airplane
6352,bird
6353,deer
6354,ship
6355,truck
6356,frog
6357,airplane
6358,dog
6359,cat
6360,bird
6361,airplane
6362,deer
6363,airplane
6364,ship
6365,automobile
6366,deer
6367,bird
6368,frog
6369,deer
6370,ship
6371,ship
6372,airplane
6373,dog
6374,horse
6375,frog
6376,horse
6377,ship
6378,deer
6379,frog
6380,frog
6381,ship
6382,frog
6383,deer
6384,ship
6385,ship
6386,horse
6387,ship
6388,ship
6389,bird
6390,ship
6391,dog
6392,bird
6393,frog
6394,airplane
6395,airplane
6396,bird
6397,horse
6398,ship
6399,airplane
6400,truck
6401,dog
6402,truck
6403,frog
6404,frog
6405,airplane
6406,frog
6407,ship
6408,automobile
6409,bird
6410,ship
6411,ship
6412,cat
6413,ship
6414,cat
6415,dog
6416,automobile
6417,cat
6418,ship
6419,bird
6420,cat
6421,horse
6422,truck
6423,bird
6424,frog
6425,automobile
6426,deer
6427,cat
6428,horse
6429,frog
6430,cat
6431,airplane
6432,truck
6433,deer
6434,deer
6435,frog
6436,bird
6437,deer
6438,truck
6439,cat
6440,cat
6441,cat
6442,automobile
6443,cat
6444,airplane
6445,dog
6446,dog
6447,cat
6448,horse
6449,truck
6450,cat
6451,bird
6452,truck
6453,airplane
6454,cat
6455,frog
6456,cat
6457,deer
6458,truck
6459,frog
6460,cat
6461,cat
6462,ship
6463,airplane
6464,deer
6465,automobile
6466,cat
6467,truck
6468,deer
6469,airplane
6470,airplane
6471,deer
6472,dog
6473,dog
6474,cat
6475,truck
6476,automobile
6477,truck
6478,horse
6479,truck
6480,ship
6481,truck
6482,ship
6483,horse
6484,ship
6485,bird
6486,cat
6487,automobile
6488,truck
6489,bird
6490,dog
6491,automobile
6492,bird
6493,bird
6494,bird
6495,truck
6496,automobile
6497,bird
6498,bird
6499,frog
6500,bird
6501,horse
6502,cat
6503,cat
6504,dog
6505,ship
6506,dog
6507,dog
6508,airplane
6509,bird
6510,dog
6511,deer
6512,bird
6513,airplane
6514,ship
6515,dog
6516,dog
6517,airplane
6518,horse
6519,airplane
6520,cat
6521,truck
6522,deer
6523,dog
6524,ship
6525,cat
6526,frog
6527,horse
6528,automobile
6529,cat
6530,ship
6531,horse
6532,dog
6533,dog
6534,ship
6535,airplane
6536,airplane
6537,deer
6538,horse
6539,horse
6540,ship
6541,airplane
6542,ship
6543,airplane
6544,cat
6545,airplane
6546,frog
6547,deer
6548,automobile
6549,truck
6550,bird
6551,dog
6552,deer
6553,deer
6554,airplane
6555,cat
6556,ship
6557,deer
6558,bird
6559,truck
6560,airplane
6561,truck
6562,airplane
6563,dog
6564,ship
6565,dog
6566,bird
6567,automobile
6568,automobile
6569,dog
6570,airplane
6571,dog
6572,truck
6573,airplane
6574,bird
6575,ship
6576,horse
6577,ship
6578,airplane
6579,dog
6580,horse
6581,cat
6582,cat
6583,dog
6584,deer
6585,cat
6586,bird
6587,airplane
6588,airplane
6589,dog
6590,bird
6591,ship
6592,truck
6593,deer
6594,automobile
6595,truck
6596,cat
6597,dog
6598,bird
6599,frog
6600,airplane
6601,truck
6602,frog
6603,ship
6604,bird
6605,cat
6606,ship
6607,deer
6608,airplane
6609,automobile
6610,truck
6611,airplane
6612,ship
6613,dog
6614,ship
6615,truck
6616,truck
6617,airplane
6618,frog
6619,horse
6620,dog
6621,bird
6622,deer
6623,truck
6624,frog
6625,airplane
6626,automobile
6627,cat
6628,dog
6629,cat
6630,bird
6631,dog
6632,airplane
6633,bird
6634,bird
6635,automobile
6636,deer
6637,deer
6638,frog
6639,airplane
6640,cat
6641,truck
6642,horse
6643,bird
6644,bird
6645,ship
6646,deer
6647,truck
6648,frog
6649,dog
6650,deer
6651,automobile
6652,truck
6653,bird
6654,horse
6655,airplane
6656,automobile
6657,deer
6658,ship
6659,bird
6660,cat
6661,automobile
6662,airplane
6663,automobile
6664,airplane
6665,frog
6666,truck
6667,bird
6668,deer
6669,dog
6670,deer
6671,automobile
6672,truck
6673,cat
6674,dog
6675,ship
6676,deer
6677,cat
6678,truck
6679,airplane
6680,bird
6681,bird
6682,truck
6683,frog
6684,cat
6685,ship
6686,deer
6687,deer
6688,automobile
6689,ship
6690,horse
6691,truck
6692,automobile
6693,deer
6694,ship
6695,airplane
6696,horse
6697,bird
6698,frog
6699,airplane
6700,horse
6701,bird
6702,dog
6703,frog
6704,automobile
6705,horse
6706,ship
6707,frog
6708,ship
6709,automobile
6710,bird
6711,truck
6712,dog
6713,ship
6714,automobile
6715,horse
6716,airplane
6717,truck
6718,frog
6719,horse
6720,bird
6721,dog
6722,frog
6723,deer
6724,cat
6725,deer
6726,horse
6727,dog
6728,deer
6729,horse
6730,ship
6731,cat
6732,deer
6733,truck
6734,airplane
6735,automobile
6736,cat
6737,frog
6738,airplane
6739,frog
6740,frog
6741,cat
6742,dog
6743,deer
6744,horse
6745,airplane
6746,deer
6747,cat
6748,bird
6749,truck
6750,cat
6751,bird
6752,truck
6753,frog
6754,cat
6755,dog
6756,ship
6757,frog
6758,horse
6759,truck
6760,airplane
6761,automobile
6762,ship
6763,frog
6764,airplane
6765,deer
6766,horse
6767,automobile
6768,cat
6769,deer
6770,ship
6771,ship
6772,cat
6773,cat
6774,bird
6775,deer
6776,automobile
6777,automobile
6778,ship
6779,cat
6780,horse
6781,automobile
6782,horse
6783,deer
6784,bird
6785,bird
6786,truck
6787,bird
6788,ship
6789,deer
6790,frog
6791,frog
6792,truck
6793,deer
6794,bird
6795,ship
6796,cat
6797,dog
6798,cat
6799,cat
6800,horse
6801,dog
6802,airplane
6803,frog
6804,truck
6805,deer
6806,airplane
6807,airplane
6808,cat
6809,bird
6810,truck
6811,ship
6812,automobile
6813,airplane
6814,ship
6815,cat
6816,airplane
6817,bird
6818,bird
6819,airplane
6820,ship
6821,horse
6822,frog
6823,deer
6824,cat
6825,deer
6826,airplane
6827,bird
6828,airplane
6829,deer
6830,horse
6831,deer
6832,ship
6833,dog
6834,deer
6835,frog
6836,deer
6837,cat
6838,airplane
6839,automobile
6840,horse
6841,bird
6842,truck
6843,frog
6844,horse
6845,airplane
6846,frog
6847,truck
6848,dog
6849,automobile
6850,bird
6851,deer
6852,truck
6853,deer
6854,bird
6855,dog
6856,deer
6857,bird
6858,deer
6859,frog
6860,dog
6861,automobile
6862,ship
6863,automobile
6864,truck
6865,bird
6866,deer
6867,dog
6868,dog
6869,automobile
6870,deer
6871,bird
6872,horse
6873,bird
6874,truck
6875,automobile
6876,bird
6877,automobile
6878,frog
6879,airplane
6880,frog
6881,ship
6882,dog
6883,airplane
6884,horse
6885,truck
6886,bird
6887,truck
6888,airplane
6889,frog
6890,automobile
6891,frog
6892,deer
6893,dog
6894,ship
6895,bird
6896,ship
6897,automobile
6898,horse
6899,automobile
6900,airplane
6901,bird
6902,horse
6903,frog
6904,dog
6905,bird
6906,deer
6907,automobile
6908,frog
6909,airplane
6910,automobile
6911,ship
6912,ship
6913,truck
6914,truck
6915,cat
6916,automobile
6917,cat
6918,cat
6919,deer
6920,truck
6921,ship
6922,dog
6923,airplane
6924,automobile
6925,dog
6926,truck
6927,frog
6928,deer
6929,ship
6930,dog
6931,automobile
6932,ship
